raw_tag,canonical_id,brick_class,equipment_type,equipment_id,point_role,subsystem,zone_id,unit,param_key,description
datacenter_west_ahu1_fan_kw,datacenter_west_ahu1_fan_kw,Electric_Power_Sensor,Air_Handling_Unit,Building_Main,meter,electrical,unassigned,kW,none,Standard Electric_Power_Sensor point for Building_Main in unassigned
campus/eng/z3/rext/param,campus/eng/z3/rext/param,Envelope_Thermal_Resistance_Parameter,Variable_Air_Volume_Box,Building_Main,parameter,thermal_model,zone_3,K/kW,R_ext,Standard Envelope_Thermal_Resistance_Parameter point for Building_Main in zone_3
facility_a_zn4_air_temp_sp,facility_a_zn4_air_temp_sp,Zone_Air_Temperature_Setpoint,Variable_Air_Volume_Box,Building_Main,setpoint,hvac,zone_4,deg_C,none,Standard Zone_Air_Temperature_Setpoint point for Building_Main in zone_4
DATACENTER WEST ZONE 2 CO2 PPM,DATACENTER WEST ZONE 2 CO2 PPM,CO2_Level_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,environment,zone_2,ppm,none,Standard CO2_Level_Sensor point for Building_Main in zone_2
hq_floor1_z4_temp_sp,hq_floor1_z4_temp_sp,Zone_Air_Temperature_Setpoint,Variable_Air_Volume_Box,Building_Main,setpoint,hvac,zone_4,deg_C,none,Standard Zone_Air_Temperature_Setpoint point for Building_Main in zone_4
CAMPUS-ENG-VAV-ZN1-DMPR-POS,CAMPUS-ENG-VAV-ZN1-DMPR-POS,Damper_Position_Command,Variable_Air_Volume_Box,Building_Main,command,hvac,zone_1,ratio,none,Standard Damper_Position_Command point for Building_Main in zone_1
facility-a-floor1-z2-room-temp,facility-a-floor1-z2-room-temp,Zone_Air_Temperature_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,hvac,zone_2,deg_C,none,Standard Zone_Air_Temperature_Sensor point for Building_Main in zone_2
FacilityAChlr1ChwStpt,FacilityAChlr1ChwStpt,Chilled_Water_Supply_Temperature_Setpoint,Chiller,Chiller_1,setpoint,hvac,unassigned,deg_C,none,Standard Chilled_Water_Supply_Temperature_Setpoint point for Chiller_1 in unassigned
FACILITY A AHU2 SAT SP,FACILITY A AHU2 SAT SP,Supply_Air_Temperature_Setpoint,Air_Handling_Unit,Building_Main,setpoint,hvac,unassigned,deg_C,none,Standard Supply_Air_Temperature_Setpoint point for Building_Main in unassigned
Tower_North_Solar_Irrad,Tower_North_Solar_Irrad,Solar_Radiance_Sensor,Building,Building_Main,sensor,environment,unassigned,W/m2,none,Standard Solar_Radiance_Sensor point for Building_Main in unassigned
HqBldgTotalPwrKw,HqBldgTotalPwrKw,Electric_Power_Sensor,Building,Building_Main,meter,electrical,unassigned,kW,none,Standard Electric_Power_Sensor point for Building_Main in unassigned
Hospital.Main.Perim.S.Occ,Hospital.Main.Perim.S.Occ,Occupancy_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,environment,zone_3,count,none,Standard Occupancy_Sensor point for Building_Main in zone_3
HQ.PERIM.W.CM.PARAM,HQ.PERIM.W.CM.PARAM,Thermal_Capacitance_Mass_Parameter,Variable_Air_Volume_Box,Building_Main,parameter,thermal_model,zone_5,kJ/K,C_m,Standard Thermal_Capacitance_Mass_Parameter point for Building_Main in zone_5
HOSPITAL.MAIN.Z02.RM.PARAM,HOSPITAL.MAIN.Z02.RM.PARAM,Mass_Thermal_Resistance_Parameter,Variable_Air_Volume_Box,Building_Main,parameter,thermal_model,zone_2,K/kW,R_m,Standard Mass_Thermal_Resistance_Parameter point for Building_Main in zone_2
Tower North Floor1 Z4 Rext Param,Tower North Floor1 Z4 Rext Param,Envelope_Thermal_Resistance_Parameter,Variable_Air_Volume_Box,Building_Main,parameter,thermal_model,zone_4,K/kW,R_ext,Standard Envelope_Thermal_Resistance_Parameter point for Building_Main in zone_4
datacenter-west-zn2-rext-param,datacenter-west-zn2-rext-param,Envelope_Thermal_Resistance_Parameter,Variable_Air_Volume_Box,Building_Main,parameter,thermal_model,zone_2,K/kW,R_ext,Standard Envelope_Thermal_Resistance_Parameter point for Building_Main in zone_2
TOWER/NORTH/OUTDOOR/TEMP/SENS,TOWER/NORTH/OUTDOOR/TEMP/SENS,Outside_Air_Temperature_Sensor,Building,Building_Main,sensor,environment,unassigned,deg_C,none,Standard Outside_Air_Temperature_Sensor point for Building_Main in unassigned
FACILITY.A.OAT,FACILITY.A.OAT,Outside_Air_Temperature_Sensor,Building,Building_Main,sensor,environment,unassigned,deg_C,none,Standard Outside_Air_Temperature_Sensor point for Building_Main in unassigned
FacilityAZone1AreaSqm,FacilityAZone1AreaSqm,Floor_Area_Parameter,Variable_Air_Volume_Box,Building_Main,parameter,thermal_model,zone_1,m2,floor_area_sqm,Standard Floor_Area_Parameter point for Building_Main in zone_1
TowerNorthPerimNTempSp,TowerNorthPerimNTempSp,Zone_Air_Temperature_Setpoint,Variable_Air_Volume_Box,Building_Main,setpoint,hvac,zone_2,deg_C,none,Standard Zone_Air_Temperature_Setpoint point for Building_Main in zone_2
FACILITY_A_AHU1_FAN_STAT,FACILITY_A_AHU1_FAN_STAT,Fan_Status,Air_Handling_Unit,Building_Main,status,hvac,unassigned,unknown,none,Standard Fan_Status point for Building_Main in unassigned
HOSPITAL.MAIN.ZN5.AREA.SQM,HOSPITAL.MAIN.ZN5.AREA.SQM,Floor_Area_Parameter,Variable_Air_Volume_Box,Building_Main,parameter,thermal_model,zone_5,m2,floor_area_sqm,Standard Floor_Area_Parameter point for Building_Main in zone_5
DatacenterWestZ2RhSens,DatacenterWestZ2RhSens,Relative_Humidity_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,environment,zone_2,%,none,Standard Relative_Humidity_Sensor point for Building_Main in zone_2
datacenter/west/ahu1/fltr/dp,datacenter/west/ahu1/fltr/dp,Filter_Differential_Pressure_Sensor,Air_Handling_Unit,Building_Main,sensor,hvac,unassigned,kPa,none,Standard Filter_Differential_Pressure_Sensor point for Building_Main in unassigned
FACILITY/A/Z2/TEMP/SP,FACILITY/A/Z2/TEMP/SP,Zone_Air_Temperature_Setpoint,Variable_Air_Volume_Box,Building_Main,setpoint,hvac,zone_2,deg_C,none,Standard Zone_Air_Temperature_Setpoint point for Building_Main in zone_2
CAMPUS-ENG-AHU3-SAT-SP,CAMPUS-ENG-AHU3-SAT-SP,Supply_Air_Temperature_Setpoint,Air_Handling_Unit,Building_Main,setpoint,hvac,unassigned,deg_C,none,Standard Supply_Air_Temperature_Setpoint point for Building_Main in unassigned
CAMPUS-ENG-AHU2-FAN-STAT,CAMPUS-ENG-AHU2-FAN-STAT,Fan_Status,Air_Handling_Unit,Building_Main,status,hvac,unassigned,unknown,none,Standard Fan_Status point for Building_Main in unassigned
HospitalMainMainMtrKw,HospitalMainMainMtrKw,Electric_Power_Sensor,Building,Building_Main,meter,electrical,unassigned,kW,none,Standard Electric_Power_Sensor point for Building_Main in unassigned
DATACENTER/WEST/ZN3/CO2/PPM,DATACENTER/WEST/ZN3/CO2/PPM,CO2_Level_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,environment,zone_3,ppm,none,Standard CO2_Level_Sensor point for Building_Main in zone_3
HospitalMainZn2OccupancyCount,HospitalMainZn2OccupancyCount,Occupancy_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,environment,zone_2,count,none,Standard Occupancy_Sensor point for Building_Main in zone_2
Campus_Eng_Solar_Irrad,Campus_Eng_Solar_Irrad,Solar_Radiance_Sensor,Building,Building_Main,sensor,environment,unassigned,W/m2,none,Standard Solar_Radiance_Sensor point for Building_Main in unassigned
Bldg1Chlr2ElecKw,Bldg1Chlr2ElecKw,Electric_Power_Sensor,Chiller,Chiller_2,meter,electrical,unassigned,kW,none,Standard Electric_Power_Sensor point for Chiller_2 in unassigned
Campus Eng North Cm Param,Campus Eng North Cm Param,Thermal_Capacitance_Mass_Parameter,Variable_Air_Volume_Box,Building_Main,parameter,thermal_model,zone_2,kJ/K,C_m,Standard Thermal_Capacitance_Mass_Parameter point for Building_Main in zone_2
Campus.Eng.Zn1.Cz.Param,Campus.Eng.Zn1.Cz.Param,Thermal_Capacitance_Air_Parameter,Variable_Air_Volume_Box,Building_Main,parameter,thermal_model,zone_1,kJ/K,C_z,Standard Thermal_Capacitance_Air_Parameter point for Building_Main in zone_1
BLDG1-AHU1-FLTR-DP,BLDG1-AHU1-FLTR-DP,Filter_Differential_Pressure_Sensor,Air_Handling_Unit,Building_Main,sensor,hvac,unassigned,kPa,none,Standard Filter_Differential_Pressure_Sensor point for Building_Main in unassigned
Facility/A/Chlr1/Chw/Ret/T,Facility/A/Chlr1/Chw/Ret/T,Chilled_Water_Return_Temperature_Sensor,Chiller,Chiller_1,sensor,hvac,unassigned,deg_C,none,Standard Chilled_Water_Return_Temperature_Sensor point for Chiller_1 in unassigned
CAMPUS-ENG-VAV-CORE-DAMPER-CMD,CAMPUS-ENG-VAV-CORE-DAMPER-CMD,Damper_Position_Command,Variable_Air_Volume_Box,Building_Main,command,hvac,zone_1,ratio,none,Standard Damper_Position_Command point for Building_Main in zone_1
HQ-AHU3-FAN-STAT,HQ-AHU3-FAN-STAT,Fan_Status,Air_Handling_Unit,Building_Main,status,hvac,unassigned,unknown,none,Standard Fan_Status point for Building_Main in unassigned
CAMPUS.ENG.ZN5.CZ.PARAM,CAMPUS.ENG.ZN5.CZ.PARAM,Thermal_Capacitance_Air_Parameter,Variable_Air_Volume_Box,Building_Main,parameter,thermal_model,zone_5,kJ/K,C_z,Standard Thermal_Capacitance_Air_Parameter point for Building_Main in zone_5
TOWER NORTH PERIM W RAT,TOWER NORTH PERIM W RAT,Zone_Air_Temperature_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,hvac,zone_5,deg_C,none,Standard Zone_Air_Temperature_Sensor point for Building_Main in zone_5
CAMPUS-ENG-Z5-RH-SENS,CAMPUS-ENG-Z5-RH-SENS,Relative_Humidity_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,environment,zone_5,%,none,Standard Relative_Humidity_Sensor point for Building_Main in zone_5
hq vav z05 air flow,hq vav z05 air flow,Air_Flow_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,hvac,zone_5,m3/s,none,Standard Air_Flow_Sensor point for Building_Main in zone_5
TOWER-NORTH-AHU2-FAN-KW,TOWER-NORTH-AHU2-FAN-KW,Electric_Power_Sensor,Air_Handling_Unit,Building_Main,meter,electrical,unassigned,kW,none,Standard Electric_Power_Sensor point for Building_Main in unassigned
tower_north_oat,tower_north_oat,Outside_Air_Temperature_Sensor,Building,Building_Main,sensor,environment,unassigned,deg_C,none,Standard Outside_Air_Temperature_Sensor point for Building_Main in unassigned
HOSPITAL-MAIN-SOLAR-IRRAD,HOSPITAL-MAIN-SOLAR-IRRAD,Solar_Radiance_Sensor,Building,Building_Main,sensor,environment,unassigned,W/m2,none,Standard Solar_Radiance_Sensor point for Building_Main in unassigned
Datacenter.West.Vav.Z03.Air.Flow,Datacenter.West.Vav.Z03.Air.Flow,Air_Flow_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,hvac,zone_3,m3/s,none,Standard Air_Flow_Sensor point for Building_Main in zone_3
TOWER/NORTH/Z1/REXT/PARAM,TOWER/NORTH/Z1/REXT/PARAM,Envelope_Thermal_Resistance_Parameter,Variable_Air_Volume_Box,Building_Main,parameter,thermal_model,zone_1,K/kW,R_ext,Standard Envelope_Thermal_Resistance_Parameter point for Building_Main in zone_1
Hospital-Main-Z05-Stpt,Hospital-Main-Z05-Stpt,Zone_Air_Temperature_Setpoint,Variable_Air_Volume_Box,Building_Main,setpoint,hvac,zone_5,deg_C,none,Standard Zone_Air_Temperature_Setpoint point for Building_Main in zone_5
tower.north.zn5.air.temp.sp,tower.north.zn5.air.temp.sp,Zone_Air_Temperature_Setpoint,Variable_Air_Volume_Box,Building_Main,setpoint,hvac,zone_5,deg_C,none,Standard Zone_Air_Temperature_Setpoint point for Building_Main in zone_5
TOWER-NORTH-SOUTH-REXT-PARAM,TOWER-NORTH-SOUTH-REXT-PARAM,Envelope_Thermal_Resistance_Parameter,Variable_Air_Volume_Box,Building_Main,parameter,thermal_model,zone_3,K/kW,R_ext,Standard Envelope_Thermal_Resistance_Parameter point for Building_Main in zone_3
HQ/OUTDOOR/TEMP/SENS,HQ/OUTDOOR/TEMP/SENS,Outside_Air_Temperature_Sensor,Building,Building_Main,sensor,environment,unassigned,deg_C,none,Standard Outside_Air_Temperature_Sensor point for Building_Main in unassigned
Facility/A/Zone/1/Cz/Param,Facility/A/Zone/1/Cz/Param,Thermal_Capacitance_Air_Parameter,Variable_Air_Volume_Box,Building_Main,parameter,thermal_model,zone_1,kJ/K,C_z,Standard Thermal_Capacitance_Air_Parameter point for Building_Main in zone_1
TOWER-NORTH-AHU3-FAN-KW,TOWER-NORTH-AHU3-FAN-KW,Electric_Power_Sensor,Air_Handling_Unit,Building_Main,meter,electrical,unassigned,kW,none,Standard Electric_Power_Sensor point for Building_Main in unassigned
TOWER-NORTH-PERIM-E-CZ-PARAM,TOWER-NORTH-PERIM-E-CZ-PARAM,Thermal_Capacitance_Air_Parameter,Variable_Air_Volume_Box,Building_Main,parameter,thermal_model,zone_4,kJ/K,C_z,Standard Thermal_Capacitance_Air_Parameter point for Building_Main in zone_4
FACILITY_A_VAV_ZONE_4_AIR_FLOW,FACILITY_A_VAV_ZONE_4_AIR_FLOW,Air_Flow_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,hvac,zone_4,m3/s,none,Standard Air_Flow_Sensor point for Building_Main in zone_4
BLDG1.VAV.ZONE.5.DAT.SP,BLDG1.VAV.ZONE.5.DAT.SP,Discharge_Air_Temperature_Setpoint,Variable_Air_Volume_Box,Building_Main,setpoint,hvac,zone_5,deg_C,none,Standard Discharge_Air_Temperature_Setpoint point for Building_Main in zone_5
Facility-A-Zone-5-Rh-Sens,Facility-A-Zone-5-Rh-Sens,Relative_Humidity_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,environment,zone_5,%,none,Standard Relative_Humidity_Sensor point for Building_Main in zone_5
Bldg1Chlr1PowerKw,Bldg1Chlr1PowerKw,Electric_Power_Sensor,Chiller,Chiller_1,meter,electrical,unassigned,kW,none,Standard Electric_Power_Sensor point for Chiller_1 in unassigned
DatacenterWestOutdoorTempSens,DatacenterWestOutdoorTempSens,Outside_Air_Temperature_Sensor,Building,Building_Main,sensor,environment,unassigned,deg_C,none,Standard Outside_Air_Temperature_Sensor point for Building_Main in unassigned
facility a vav zn5 dmpr pos,facility a vav zn5 dmpr pos,Damper_Position_Command,Variable_Air_Volume_Box,Building_Main,command,hvac,zone_5,ratio,none,Standard Damper_Position_Command point for Building_Main in zone_5
Hospital Main Ahu3 Fltr Dp,Hospital Main Ahu3 Fltr Dp,Filter_Differential_Pressure_Sensor,Air_Handling_Unit,Building_Main,sensor,hvac,unassigned,kPa,none,Standard Filter_Differential_Pressure_Sensor point for Building_Main in unassigned
TowerNorthFloor1Z3RhSens,TowerNorthFloor1Z3RhSens,Relative_Humidity_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,environment,zone_3,%,none,Standard Relative_Humidity_Sensor point for Building_Main in zone_3
HospitalMainPerimNOcc,HospitalMainPerimNOcc,Occupancy_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,environment,zone_2,count,none,Standard Occupancy_Sensor point for Building_Main in zone_2
Bldg1_Chlr1_Chw_Ret_T,Bldg1_Chlr1_Chw_Ret_T,Chilled_Water_Return_Temperature_Sensor,Chiller,Chiller_1,sensor,hvac,unassigned,deg_C,none,Standard Chilled_Water_Return_Temperature_Sensor point for Chiller_1 in unassigned
hq_ahu3_fan_pwr_kw,hq_ahu3_fan_pwr_kw,Electric_Power_Sensor,Air_Handling_Unit,Building_Main,meter,electrical,unassigned,kW,none,Standard Electric_Power_Sensor point for Building_Main in unassigned
bldg1/z1/rat,bldg1/z1/rat,Zone_Air_Temperature_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,hvac,zone_1,deg_C,none,Standard Zone_Air_Temperature_Sensor point for Building_Main in zone_1
FACILITY/A/AHU2/SAT/SP,FACILITY/A/AHU2/SAT/SP,Supply_Air_Temperature_Setpoint,Air_Handling_Unit,Building_Main,setpoint,hvac,unassigned,deg_C,none,Standard Supply_Air_Temperature_Setpoint point for Building_Main in unassigned
FacilityAZ1OccupancyCount,FacilityAZ1OccupancyCount,Occupancy_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,environment,zone_1,count,none,Standard Occupancy_Sensor point for Building_Main in zone_1
datacenter/west/perim/w/rext/param,datacenter/west/perim/w/rext/param,Envelope_Thermal_Resistance_Parameter,Variable_Air_Volume_Box,Building_Main,parameter,thermal_model,zone_5,K/kW,R_ext,Standard Envelope_Thermal_Resistance_Parameter point for Building_Main in zone_5
FACILITY_A_Z01_AREA_SQM,FACILITY_A_Z01_AREA_SQM,Floor_Area_Parameter,Variable_Air_Volume_Box,Building_Main,parameter,thermal_model,zone_1,m2,floor_area_sqm,Standard Floor_Area_Parameter point for Building_Main in zone_1
TOWER.NORTH.AHU3.FLTR.DP,TOWER.NORTH.AHU3.FLTR.DP,Filter_Differential_Pressure_Sensor,Air_Handling_Unit,Building_Main,sensor,hvac,unassigned,kPa,none,Standard Filter_Differential_Pressure_Sensor point for Building_Main in unassigned
Facility A Zn2 Temp Sens,Facility A Zn2 Temp Sens,Zone_Air_Temperature_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,hvac,zone_2,deg_C,none,Standard Zone_Air_Temperature_Sensor point for Building_Main in zone_2
BLDG1_ZONE_3_AIR_TEMP_SP,BLDG1_ZONE_3_AIR_TEMP_SP,Zone_Air_Temperature_Setpoint,Variable_Air_Volume_Box,Building_Main,setpoint,hvac,zone_3,deg_C,none,Standard Zone_Air_Temperature_Setpoint point for Building_Main in zone_3
facility_a_chlr1_chw_ret_t,facility_a_chlr1_chw_ret_t,Chilled_Water_Return_Temperature_Sensor,Chiller,Chiller_1,sensor,hvac,unassigned,deg_C,none,Standard Chilled_Water_Return_Temperature_Sensor point for Chiller_1 in unassigned
HQ-MAIN-MTR-KW,HQ-MAIN-MTR-KW,Electric_Power_Sensor,Building,Building_Main,meter,electrical,unassigned,kW,none,Standard Electric_Power_Sensor point for Building_Main in unassigned
Bldg1OutdoorTempSens,Bldg1OutdoorTempSens,Outside_Air_Temperature_Sensor,Building,Building_Main,sensor,environment,unassigned,deg_C,none,Standard Outside_Air_Temperature_Sensor point for Building_Main in unassigned
FACILITY.A.PERIM.S.AIR.TEMP.SP,FACILITY.A.PERIM.S.AIR.TEMP.SP,Zone_Air_Temperature_Setpoint,Variable_Air_Volume_Box,Building_Main,setpoint,hvac,zone_3,deg_C,none,Standard Zone_Air_Temperature_Setpoint point for Building_Main in zone_3
HOSPITAL-MAIN-PERIM-S-OCCUPANCY-COUNT,HOSPITAL-MAIN-PERIM-S-OCCUPANCY-COUNT,Occupancy_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,environment,zone_3,count,none,Standard Occupancy_Sensor point for Building_Main in zone_3
TOWER NORTH MAIN MTR KW,TOWER NORTH MAIN MTR KW,Electric_Power_Sensor,Building,Building_Main,meter,electrical,unassigned,kW,none,Standard Electric_Power_Sensor point for Building_Main in unassigned
BLDG1_SOLAR_GHI_SENS,BLDG1_SOLAR_GHI_SENS,Solar_Radiance_Sensor,Building,Building_Main,sensor,environment,unassigned,W/m2,none,Standard Solar_Radiance_Sensor point for Building_Main in unassigned
CAMPUS-ENG-VAV-ZN3-AIR-FLOW,CAMPUS-ENG-VAV-ZN3-AIR-FLOW,Air_Flow_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,hvac,zone_3,m3/s,none,Standard Air_Flow_Sensor point for Building_Main in zone_3
HQ/OUTDOOR/TEMP/SENS,HQ/OUTDOOR/TEMP/SENS,Outside_Air_Temperature_Sensor,Building,Building_Main,sensor,environment,unassigned,deg_C,none,Standard Outside_Air_Temperature_Sensor point for Building_Main in unassigned
FACILITY/A/AHU2/FAN/PWR/KW,FACILITY/A/AHU2/FAN/PWR/KW,Electric_Power_Sensor,Air_Handling_Unit,Building_Main,meter,electrical,unassigned,kW,none,Standard Electric_Power_Sensor point for Building_Main in unassigned
DATACENTER-WEST-SOLAR-GHI-SENS,DATACENTER-WEST-SOLAR-GHI-SENS,Solar_Radiance_Sensor,Building,Building_Main,sensor,environment,unassigned,W/m2,none,Standard Solar_Radiance_Sensor point for Building_Main in unassigned
DATACENTER/WEST/AHU3/SAT,DATACENTER/WEST/AHU3/SAT,Supply_Air_Temperature_Sensor,Air_Handling_Unit,Building_Main,sensor,hvac,unassigned,deg_C,none,Standard Supply_Air_Temperature_Sensor point for Building_Main in unassigned
HQ.VAV.PERIM.W.DAMPER.CMD,HQ.VAV.PERIM.W.DAMPER.CMD,Damper_Position_Command,Variable_Air_Volume_Box,Building_Main,command,hvac,zone_5,ratio,none,Standard Damper_Position_Command point for Building_Main in zone_5
TOWER_NORTH_VAV_ZN1_AIR_FLOW,TOWER_NORTH_VAV_ZN1_AIR_FLOW,Air_Flow_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,hvac,zone_1,m3/s,none,Standard Air_Flow_Sensor point for Building_Main in zone_1
Hospital-Main-Core-Room-Temp,Hospital-Main-Core-Room-Temp,Zone_Air_Temperature_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,hvac,zone_1,deg_C,none,Standard Zone_Air_Temperature_Sensor point for Building_Main in zone_1
TOWER NORTH CHLR2 SETPOINT,TOWER NORTH CHLR2 SETPOINT,Chilled_Water_Supply_Temperature_Setpoint,Chiller,Chiller_2,setpoint,hvac,unassigned,deg_C,none,Standard Chilled_Water_Supply_Temperature_Setpoint point for Chiller_2 in unassigned
Campus-Eng-Chlr1-Chw-Sup-T,Campus-Eng-Chlr1-Chw-Sup-T,Chilled_Water_Supply_Temperature_Sensor,Chiller,Chiller_1,sensor,hvac,unassigned,deg_C,none,Standard Chilled_Water_Supply_Temperature_Sensor point for Chiller_1 in unassigned
HQ/Z02/RM/PARAM,HQ/Z02/RM/PARAM,Mass_Thermal_Resistance_Parameter,Variable_Air_Volume_Box,Building_Main,parameter,thermal_model,zone_2,K/kW,R_m,Standard Mass_Thermal_Resistance_Parameter point for Building_Main in zone_2
Bldg1-Z3-Occ,Bldg1-Z3-Occ,Occupancy_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,environment,zone_3,count,none,Standard Occupancy_Sensor point for Building_Main in zone_3
